20000,0.0
40000,0.45833334
60000,2.3333333
80000,1.3333334
100000,2.15
120000,3.9666667
140000,5.25
160000,4.1
180000,6.575
200000,7.181818
220000,10.31746
240000,14.6
260000,8.2
280000,11.159722
300000,10.858334
320000,11.357142
340000,11.2
360000,14.158334
380000,14.702899
400000,13.758333
420000,11.05
440000,13.0
460000,14.633333
480000,14.708333
500000,8.269841
